uid,review_date,salary_fairness,compensation_competitiveness,benefits_adequacy,workload_balance,schedule_flexibility,leave_policies_adequacy,mission_values_meaningful,positive_inclusive_culture,company_values_alignment,diversity_hiring_promotion,employees_feel_included,respectful_welcoming_environment,professional_growth_opportunities,training_skill_development,clear_career_paths,manager_communication_clarity,raising_concerns_comfortability,manager_support_for_employees,free_text_box
1c71786a-1520-4361-bf15-3623642e5bf9,2023-04-14,2,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,2,2,The workload is problem and I have a problem work-life balance.
d12945b7-b1ad-42ff-a6e0-29247228c156,2024-04-27,5,4,5,4,5,4,4,4,5,5,5,4,5,4,4,5,5,5,The compensation is happy and I feel happy happy.
3a6e5325-916c-493c-837f-e86db6c0eb92,2023-08-12,5,4,4,4,4,5,5,4,4,4,5,4,4,5,5,5,5,5,The company's mission is love and I feel aligned with its values.
8cc0676f-6818-49f0-9f04-b746311eeef7,2024-05-05,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,There's a low culture and a low of respect.
9b1b4963-bbb1-4b4c-8c7c-b4ab0771550c,2024-04-17,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,Communication is a unhappy here. I am unhappy with management.
3863d9e1-20d5-4d3f-b344-de3c4f745482,2023-01-10,3,4,3,3,4,3,4,4,4,4,4,2,4,4,3,4,3,3,I have mixed feelings. The new policy is standard.
8f4f5860-5eac-45d9-b63b-e0ccad8f4a63,2024-02-09,4,3,3,4,4,3,3,3,4,2,4,3,3,3,4,4,4,3,Everything is just standard. There's nothing much to say.
861095cc-e757-43d2-bf09-9d4e5bf4dc00,2023-10-29,3,4,3,3,4,4,4,3,5,3,4,4,3,4,3,3,3,3,Everything is just expected. There's nothing much to say.
6024d022-4f6c-4af5-ae16-d38c3337ecd1,2023-08-19,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,Communication is a unhappy here. I am unhappy with management.
6c7c0f8d-e700-41b9-a5ee-62c99dd59754,2023-03-07,4,5,5,4,5,4,4,5,5,5,5,5,5,4,5,4,4,4,The company's mission is valued and I feel aligned with its values.
e1b95be8-2c2d-4f8d-85a2-68b7e0b4313f,2023-04-22,4,3,3,4,4,3,3,4,4,4,3,4,3,4,4,4,4,3,My benefits are normal and meet my basic needs.
5f8b6ff5-2dc4-4885-8309-9ba24e481350,2023-01-13,4,4,5,4,4,5,5,4,5,4,5,5,4,4,5,5,4,5,The company's mission is fantastic and I feel aligned with its values.
f770db73-6d10-4ae2-872e-17ceab93dc42,2024-01-28,1,1,1,2,1,1,2,2,2,3,1,2,2,2,2,1,2,1,I'm mess with my salary. It is mess for my experience.
97d2235c-e8f7-4151-952a-ea0ab6e76cdf,2024-05-14,4,4,4,4,4,4,4,4,5,4,5,5,5,4,5,4,4,4,I feel valued about my job. The team is valued.
ce80a495-2f14-4f0d-b52b-da6c9c1785b5,2024-08-20,2,2,1,2,1,1,1,1,3,1,2,2,1,1,2,1,2,2,"My contributions feel completely difficult, and I am not difficult for my work."
38bf3d4a-089a-411b-a4cc-31fa08280e45,2023-08-22,5,5,4,4,5,5,5,5,4,4,4,4,4,4,5,4,4,5,I'm truly enjoy with the recognition I've received.
d0812954-bee6-4dd6-ad0a-872970fac155,2024-08-24,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,Communication is a poor here. I am poor with management.
07441706-565d-4180-8779-06dd84b1b040,2023-11-10,4,4,4,3,3,4,3,4,5,4,3,4,3,4,4,4,3,4,Everything is just okay. There's nothing much to say.
dd143c2b-b923-419b-b9d4-36b05c496a33,2024-07-19,1,1,1,2,1,1,2,2,2,1,3,2,1,1,2,1,2,2,"My contributions feel completely poor, and I am not poor for my work."
d05fe1a4-d77e-43e3-b3f3-a71489d57e01,2023-01-12,4,4,4,3,3,3,3,4,3,5,3,4,4,3,3,3,4,4,Performance evaluations are average and generally follow the same format.
c90dd34c-e127-4437-a4f1-64cc265e8f7b,2023-07-28,4,4,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,5,I am valued with the company culture.
7b82c560-c3d2-4fd4-a0e1-0ccfe4128806,2023-01-14,5,4,5,5,4,4,5,5,5,5,3,4,4,5,5,4,4,4,I am supportive with the company culture.
e64e4580-6786-4381-9613-f8902d62ba51,2024-09-24,4,3,3,4,3,4,3,3,2,4,3,3,4,3,4,4,3,4,My job is average. The responsibilities are average.
acde82be-ad56-400d-8ad8-8da0a4911330,2024-02-22,1,1,1,1,2,2,1,2,1,2,1,3,1,2,1,2,2,2,I've found career progression to be stagnant and unclear.
44d6bcbe-ac52-4207-bfe8-4597cf8632f2,2024-03-12,3,3,3,3,3,3,3,3,2,3,3,4,4,3,4,3,4,4,Performance evaluations are average and generally follow the same format.
deb1ebae-0caa-485b-9959-e97443c93bce,2024-01-12,4,3,4,3,3,3,4,4,5,4,3,4,3,3,4,4,4,4,My benefits are standard and meet my basic needs.
4cbfff16-8700-49e6-9a5e-e3affd3ea8ed,2023-01-20,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,There's a poor culture and a poor of respect.
6620d1a6-377a-4ef6-a797-5ded4934edec,2024-08-09,5,5,5,5,4,5,5,5,3,5,3,5,4,5,5,5,4,4,The compensation is wonderful and I feel wonderful wonderful.
c7063342-569a-4f6c-b17b-69abd830732d,2023-03-11,5,5,5,5,5,5,4,4,3,4,5,4,4,4,5,5,5,5,I am excellent with the company culture.
74e4d123-9def-49bc-96d8-14e8016484ee,2023-07-30,4,5,4,4,4,5,4,4,4,5,4,4,5,4,5,4,5,5,The company's mission is love and I feel aligned with its values.
390864f2-41f2-47fc-a840-eaed8b98701e,2023-04-11,1,2,1,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,I've found career progression to be problem and unclear.
688cf129-174e-421d-97f5-307d66a6f662,2024-11-28,2,1,1,2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,There's a difficult culture and a difficult of respect.
f06daad8-6ac9-48c4-b616-cfd00fdb158d,2023-05-12,5,5,4,4,4,4,5,5,5,4,3,4,5,5,5,4,4,4,I am wonderful with the company culture.
986420f5-d44c-4b09-a79b-448091a0bda9,2024-09-14,3,4,4,4,4,3,4,3,4,3,5,4,4,3,4,3,4,4,Performance evaluations are typical and generally follow the same format.
88a1428a-3580-4ca6-ae53-15efad56a12f,2024-01-16,1,1,2,1,2,1,1,2,1,1,3,2,1,1,1,2,2,2,I've found career progression to be poor and unclear.
99b11f41-b60b-4e6f-bb88-3ab4f49f286e,2023-05-12,4,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,4,4,My manager is so fantastic. I am fantastic with the leadership.
40a2a7ae-c3f7-4f68-b3fe-2618e73f3df1,2023-01-20,4,4,4,5,4,4,4,4,5,4,4,4,5,5,5,4,5,5,The workplace environment is happy and promotes happy collaboration.
1ef1ea9c-dc10-4fa8-9693-10baa44e10f1,2024-06-19,4,4,4,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,The company's approach to innovation is quite okay.
295ccd89-7964-4c81-83aa-6af742914cd7,2023-08-15,5,4,4,4,4,5,5,5,5,5,4,4,4,5,5,5,5,5,I feel great about my job. The team is great.
e3df2052-d504-4df5-99e3-47f738e1c88e,2023-06-03,3,3,4,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3,My benefits are okay and meet my basic needs.
04b6b3a8-2aa7-4e8e-a1a8-b01627ad8ea8,2024-04-13,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,1,1,1,There's a mess culture and a mess of respect.
595f1b00-7d83-4ca8-89fe-eac179c8cb47,2024-02-09,4,5,4,4,4,4,5,4,5,4,3,4,5,4,5,5,5,5,I feel fantastic about my job. The team is fantastic.
29238c3f-d37d-410c-b92a-ae38980242ac,2023-07-21,4,4,4,4,4,5,5,4,5,5,4,4,4,4,5,5,4,5,My manager is so supportive. I am supportive with the leadership.
ccdca359-a142-4e47-9344-ac20f81a4de3,2023-02-07,4,4,5,4,4,4,5,5,5,4,5,5,5,5,5,4,5,4,The workplace environment is fantastic and promotes fantastic collaboration.
9e0137e5-f94a-4c4d-bd75-a57cca20e7d1,2023-07-07,4,5,5,4,4,5,4,5,5,5,4,5,5,4,5,4,5,4,The professional growth opportunities here are excellent.
a27dbf5f-90b7-4578-ad98-858c25510a9a,2023-02-26,4,4,4,3,3,4,3,3,2,3,4,4,4,4,4,4,4,3,My benefits are fine and meet my basic needs.
8fee7b6d-f9d9-4009-99d3-25441c97c3ee,2023-01-20,5,5,4,5,4,4,4,4,5,4,5,4,5,5,4,4,4,5,The professional growth opportunities here are great.
8fa48915-75a8-4957-9dba-4e2b35eb61d1,2023-09-30,4,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,The compensation is happy and I feel happy happy.
f745c306-3aad-44c7-8d49-2c696692a8df,2023-04-29,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,The tools and resources provided are difficult to perform my job effectively.
5099b11c-3dba-47d0-8ff8-a09c9a8bc24e,2024-08-05,4,4,3,3,3,4,3,3,4,2,2,4,4,4,4,3,4,4,Everything is just okay. There's nothing much to say.
ccf05d10-f984-446f-82e0-85cff1ab3361,2024-05-30,4,4,3,3,3,3,3,3,2,3,4,4,4,4,3,3,3,4,Everything is just normal. There's nothing much to say.
83d1ecd6-342b-48be-9c91-deb41fae1ff5,2023-08-09,5,5,4,5,5,4,4,5,4,5,3,4,4,5,5,4,5,4,I'm truly proud with the recognition I've received.
74d3bf3a-64a8-43e5-920f-c5f3894bdb2b,2024-06-09,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,Communication is a difficult here. I am difficult with management.
e36f3697-085c-4c1a-a4bf-49822bce068a,2024-05-29,4,4,4,4,4,5,4,4,3,4,4,3,4,4,5,4,5,4,I am wonderful with the company culture.
ed52276d-a555-4d41-8266-5f6f8e460edf,2024-12-28,3,3,3,4,4,4,4,3,4,2,2,2,3,4,4,4,3,3,Performance evaluations are fine and generally follow the same format.
05a970e1-a5cf-4797-8f8f-b4086f2da7c3,2023-12-02,2,2,1,2,2,1,2,2,3,3,1,2,1,2,2,1,2,2,I'm stagnant with my salary. It is stagnant for my experience.
23477348-260e-4a92-904c-e31c2d526bc4,2024-11-28,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,The recent organizational changes were communicated in a low manner.
2e70a624-a1ab-4001-a8a3-f3430d9c0d01,2023-02-24,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,The recent organizational changes were communicated in a toxic manner.
30f8656b-248f-491d-8ae8-6056c86991a8,2024-05-14,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,Communication is a problem here. I am problem with management.
076903ea-2225-46c3-954b-91daf3a0780f,2024-06-19,4,4,5,5,4,4,5,4,5,4,5,5,5,4,5,5,4,5,The company's mission is enjoy and I feel aligned with its values.
ad199cb4-31bd-4eb9-b7e8-f4f8ea0e9130,2023-06-11,4,3,3,3,3,3,4,4,3,4,4,4,4,3,4,4,3,4,The company's approach to innovation is quite standard.
1ebe0993-20ec-43dd-94a9-16baf35f6a23,2024-10-31,1,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,"My contributions feel completely unhappy, and I am not unhappy for my work."
b3a7361c-b851-4126-9f79-0f27963c192c,2024-08-16,4,3,3,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,My job is average. The responsibilities are average.
040dcbc5-26d1-4adb-803e-2e7cdc3a26d8,2023-06-08,4,5,4,4,4,5,5,5,5,5,5,5,4,4,5,4,5,4,I am supportive with the company culture.
d0020220-c383-4dea-bb2d-0e9c1b8f903a,2023-07-07,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,Everything is just typical. There's nothing much to say.
873ebbc7-0748-455c-8cf5-fb21c87ba90f,2023-03-01,4,3,4,3,4,4,3,4,4,5,4,5,4,4,4,4,4,4,Performance evaluations are regular and generally follow the same format.
64dc4104-81c7-4c36-9724-93686ae9bb3d,2023-11-15,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,I'm toxic with my salary. It is toxic for my experience.
d34a2e87-72e2-4033-bdf6-3089b075f774,2023-07-30,3,4,4,3,4,3,4,3,4,3,4,3,3,3,4,4,4,4,I find the level of autonomy to be fine.
60d822d0-e24c-494b-84bc-3a64a8b9afa1,2024-02-10,4,3,4,4,3,4,3,3,4,3,3,2,4,3,4,4,3,4,Performance evaluations are regular and generally follow the same format.
08927275-d767-4c5a-bc27-d39dceb61249,2024-10-25,1,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,I've found career progression to be problem and unclear.
06618b5d-7b10-4883-9d5c-bbf1303a8b57,2023-04-19,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,1,I've found career progression to be toxic and unclear.
54b58e01-25c1-4dda-b5ff-9dffb793a2e6,2023-03-17,2,1,1,2,1,2,1,2,1,2,2,3,2,1,2,1,1,1,I've found career progression to be low and unclear.
2e81699f-b85d-40f2-bad9-2072402fbe4b,2024-06-25,5,5,5,4,4,5,4,4,5,4,4,4,5,5,5,4,4,5,The company's mission is supportive and I feel aligned with its values.
ce394101-32de-4472-8ca4-1f9c54c404ba,2023-11-10,5,5,4,5,5,4,4,4,3,4,5,5,5,4,4,4,4,5,The company's mission is happy and I feel aligned with its values.
cf7829b7-315d-4b86-a790-af8cfbacf2d0,2023-04-27,4,4,3,3,3,3,3,4,3,3,3,2,3,4,4,4,4,3,My job is adequate. The responsibilities are adequate.
18d1b026-134b-4acc-9ce8-65001ef0568d,2024-12-04,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,The recent organizational changes were communicated in a unbearable manner.
d0f12be5-378c-4888-a0b7-8ad705347e04,2023-01-19,5,5,4,5,4,4,4,4,4,5,5,4,5,4,4,4,4,5,I'm truly great with the recognition I've received.
8eed63e8-6253-45a2-ad7f-06d1f8f39b46,2024-03-07,1,2,2,1,2,1,1,2,3,2,3,2,1,2,2,1,1,1,I'm poor with my salary. It is poor for my experience.
81ad7465-e3a6-4a32-95dc-58b1f88bc2be,2024-11-15,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,The workload is difficult and I have a difficult work-life balance.
a9847f6c-f462-43f2-9061-f62b47f96e05,2023-12-16,3,4,4,3,3,3,3,4,4,4,4,2,4,3,3,3,4,4,Everything is just typical. There's nothing much to say.
47a1d7ec-163a-42f9-9453-b59ea7275220,2023-07-02,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,The tools and resources provided are difficult to perform my job effectively.
3061e60f-4c66-43b3-abe7-2f1918949afd,2023-04-23,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,"My contributions feel completely unbearable, and I am not unbearable for my work."
10faa33a-ea1f-45c9-8136-a2c259660934,2023-07-02,4,3,3,4,4,4,3,4,4,4,3,2,4,3,3,3,4,3,My job is fine. The responsibilities are fine.
b024263d-7b9f-4233-b657-9627c5487d5e,2024-04-25,3,4,3,4,3,3,4,3,2,4,5,4,4,4,3,3,4,3,The company's approach to innovation is quite average.
4a4db25d-b0e6-4c68-87b8-59abc7a61085,2023-05-26,3,3,3,3,4,3,3,4,3,4,4,4,3,4,4,3,4,3,I have mixed feelings. The new policy is fine.
a47c5e71-af3e-4595-b386-6018d69f0839,2024-09-19,4,3,3,3,3,4,4,3,4,3,4,2,3,4,3,3,4,4,The company's approach to innovation is quite regular.
28ab229f-f6e2-4159-84e7-561250bac221,2023-04-23,2,1,1,2,2,1,1,2,2,2,1,3,1,2,1,2,1,2,"My contributions feel completely low, and I am not low for my work."
ff0dceff-6d24-499a-b40e-00b572b46f31,2024-04-20,1,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,The workload is poor and I have a poor work-life balance.
40ed5d91-7c8c-4fba-bbe1-1cedf5d5ebdf,2023-10-30,4,3,3,3,4,4,3,4,4,3,3,4,3,3,4,3,3,4,My benefits are adequate and meet my basic needs.
ba604d53-3a54-477b-a0e2-83b87d898541,2023-04-28,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,I've found career progression to be mess and unclear.
4eb98652-142e-4743-b4a2-5266d0c58647,2023-06-10,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,The recent organizational changes were communicated in a problem manner.
89ad2315-5641-454e-b26c-4fb0aa05f3da,2024-02-05,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,Communication is a low here. I am low with management.
c13c736b-a553-420d-a41e-2c134303628d,2023-07-17,4,3,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,The company's approach to innovation is quite typical.
9c5bcb91-807a-41f8-a68e-a50b18c2d3d9,2023-09-17,4,4,5,5,4,4,5,5,4,5,5,5,5,5,4,4,5,4,The company's mission is excellent and I feel aligned with its values.
69adf46e-5164-4b86-9eb4-f31fa95d74e9,2024-10-21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,Communication is a problem here. I am problem with management.
96fc9d2a-9ce4-4233-8322-575d737e883b,2023-02-16,4,4,4,4,4,4,4,5,3,4,4,5,4,4,4,4,4,5,I feel fantastic about my job. The team is fantastic.
097e6b8b-545a-4582-9a8e-d5b0454b8726,2024-02-03,1,2,1,1,1,2,2,2,1,3,1,2,1,1,2,2,2,1,There's a stagnant culture and a stagnant of respect.
e6e083e5-6a02-47a8-99a6-82b0dac5963e,2024-12-10,5,4,4,5,5,5,4,5,4,5,4,5,5,4,5,5,4,5,I feel great about my job. The team is great.
8674c63c-90ca-4723-8fdc-1ef9c9401c0b,2024-07-12,4,4,5,4,5,4,4,4,5,3,5,4,5,4,5,4,5,4,The professional growth opportunities here are enjoy.
5f6d8b58-084f-4c4f-b080-940ca26a3825,2023-03-19,4,5,5,5,5,5,5,4,4,5,4,4,5,4,5,5,4,4,The company's mission is enjoy and I feel aligned with its values.
d78dca07-3174-4d7f-b911-ac6d997df713,2023-05-04,2,1,1,1,1,2,1,2,2,3,3,2,2,1,2,2,1,2,The workload is stagnant and I have a stagnant work-life balance.
d2ad2767-c196-42f5-a8ce-4129d7732033,2023-03-16,4,4,3,4,4,3,4,4,5,4,3,4,4,3,4,3,4,4,The company's approach to innovation is quite regular.
5977ec2d-12af-4bff-9cc6-f3224ef2248b,2023-05-17,5,4,4,5,4,4,4,4,5,4,3,4,5,4,5,4,5,4,I am valued with the company culture.
ac4e6dc9-74ce-4782-9609-d9ebfbfaeb91,2024-08-24,5,4,5,5,4,4,5,4,5,4,5,4,4,5,5,5,4,4,The company's mission is supportive and I feel aligned with its values.
da34e6fb-0a4b-47f6-89c4-f36226bae023,2024-02-04,5,5,5,5,5,4,5,5,4,4,4,4,5,4,4,5,5,4,I am excellent with the company culture.
68ddccc7-5dba-4fb1-bf81-da6fc2064d04,2024-05-19,4,5,4,4,5,4,4,4,4,3,5,5,5,4,5,5,4,4,My manager is so wonderful. I am wonderful with the leadership.
355c8758-cdf8-4b05-99d4-3370565f41d1,2024-05-14,3,3,4,3,3,4,3,3,5,3,3,3,4,3,4,3,3,4,Performance evaluations are normal and generally follow the same format.
0ca960fb-9335-45a2-beed-105272d6caa5,2024-07-26,3,4,3,3,3,4,4,3,3,3,3,3,3,3,4,4,3,4,I find the level of autonomy to be typical.
191a8b64-93b6-41bf-96c3-729eabddb711,2023-05-18,4,3,4,3,3,3,3,3,3,4,3,4,3,4,4,3,4,3,Everything is just fine. There's nothing much to say.
9ae08abc-f2a9-49cd-9aba-8ac9745c211b,2023-02-19,4,4,5,4,5,5,4,5,4,5,4,4,5,5,4,4,5,4,My manager is so fantastic. I am fantastic with the leadership.
a27e603a-2bf0-4bcd-9e82-72c7ccdf5de4,2024-09-10,3,4,4,3,4,4,3,4,3,4,3,4,3,3,4,3,4,4,My benefits are typical and meet my basic needs.
916e790c-daa5-42d1-abc9-62b30a199998,2024-09-16,4,5,4,5,5,5,5,4,4,3,4,4,4,4,5,5,5,4,The workplace environment is enjoy and promotes enjoy collaboration.
6f640e02-b3d4-4ffb-a628-2bfc709beb53,2023-09-11,3,4,4,3,4,4,3,4,3,4,3,2,3,3,4,4,3,4,Everything is just normal. There's nothing much to say.
2131493c-eb84-4ac8-8940-c7e4f0ca6a64,2024-09-21,4,4,5,5,4,4,4,4,5,4,5,5,4,4,5,5,5,5,The workplace environment is happy and promotes happy collaboration.
e14d148a-a915-48d3-b784-3b21892ef09e,2024-12-10,3,4,4,3,3,4,4,4,3,4,4,4,3,3,4,3,4,3,I have mixed feelings. The new policy is standard.
5041c2fa-c6f0-440e-830b-e37e4fa8fcf6,2024-07-16,3,4,3,4,3,4,3,3,3,3,3,3,4,4,3,4,4,4,My benefits are typical and meet my basic needs.
a4b95dde-3f3f-4475-8be6-43a4d285dc48,2024-03-01,4,5,5,5,5,5,4,4,4,4,4,4,5,5,4,5,4,4,I'm truly great with the recognition I've received.
c83d2401-2dd2-41de-8dda-4b878fa704d0,2024-06-30,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,4,4,5,I am proud with the company culture.
d2004cc0-89dd-4345-a852-920fcd1f15f1,2023-10-29,3,3,4,3,4,4,4,4,3,5,3,4,3,4,3,3,4,4,My job is typical. The responsibilities are typical.
84a9b5ef-2745-4fc6-8020-99af18cbb33a,2024-08-03,1,1,1,2,2,2,2,1,3,1,1,1,1,1,1,2,1,1,The workload is problem and I have a problem work-life balance.
526fdfce-1b9e-46ed-a084-8361b157a4d8,2023-12-15,5,4,4,4,5,5,5,4,3,4,4,4,4,4,5,5,5,4,I am fantastic with the company culture.
5c5177f6-ada2-49af-bed5-117637b7e984,2023-02-18,5,4,4,5,4,5,4,5,5,5,5,5,4,4,4,4,5,4,The compensation is wonderful and I feel wonderful wonderful.
4b867af1-0805-41e2-a067-a0f6d2d1b030,2023-03-15,4,3,3,3,3,3,4,3,4,3,3,2,4,4,4,4,3,3,The training provided is fine. It serves its purpose.
a219e202-997f-48b8-b00e-1cfb175b39ae,2024-12-04,1,2,1,2,1,1,1,1,3,1,1,2,2,2,2,1,2,1,I've found career progression to be terrible and unclear.
c80fca0d-67b5-4689-895a-7e570fe313fa,2023-09-18,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,1,1,2,Communication is a poor here. I am poor with management.
67bb9518-1c77-462e-bdf3-cb0db16063ac,2023-12-22,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,"My contributions feel completely poor, and I am not poor for my work."
05388b37-8b81-41a0-a4db-feed9ed6a6a6,2024-08-04,3,3,4,3,3,4,4,4,4,3,3,4,3,3,3,4,3,4,My job is typical. The responsibilities are typical.
ff0ff494-e981-41a0-b9e3-e79ea07ed579,2024-08-24,3,3,4,3,3,3,4,4,3,4,3,5,3,4,4,4,4,3,I find the level of autonomy to be expected.
74233865-5fe6-40f0-a11a-affab07f0aa7,2023-09-17,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,The recent organizational changes were communicated in a low manner.
c120782a-9734-447c-bbbd-73bb20254d1a,2024-09-29,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,I'm unhappy with my salary. It is unhappy for my experience.
ddc89071-4ba9-405b-9136-de37aa1a564d,2023-10-22,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,"My contributions feel completely difficult, and I am not difficult for my work."
19322c8d-8a44-427c-af51-632ddb909734,2024-10-02,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,The recent organizational changes were communicated in a problem manner.
b34cc8da-d8c7-4959-965b-2b0a4797e714,2023-11-09,5,4,4,5,5,4,4,5,4,4,4,4,4,4,5,5,4,5,The compensation is supportive and I feel supportive supportive.
2cf5a695-0631-478e-b922-cbf18b970683,2024-09-03,5,5,4,4,4,4,4,5,5,5,4,5,5,4,5,4,5,4,The workplace environment is wonderful and promotes wonderful collaboration.
bd618128-7c82-4109-b137-dcc57639017c,2023-07-01,5,4,5,4,4,4,5,4,5,4,5,4,4,5,4,5,5,5,My manager is so happy. I am happy with the leadership.
bd4bd4d0-ee29-4998-b241-9f8e9c7487bb,2024-11-16,4,4,3,3,3,3,3,4,3,5,2,4,3,4,4,4,3,3,The training provided is normal. It serves its purpose.
c1ec68b6-ecda-4bc4-9908-4f581bbc14f7,2023-12-30,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,The recent organizational changes were communicated in a mess manner.
e00ac38a-85fa-4bbf-a73a-6c54fae4d39a,2023-07-07,5,4,5,5,5,5,4,4,5,4,5,5,4,4,4,5,4,4,I feel valued about my job. The team is valued.
bd8b80b6-ff44-439c-8683-58a96754abb4,2024-07-22,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,2,1,The tools and resources provided are low to perform my job effectively.
02403331-392a-4755-8ce9-8fc9301084c8,2024-06-26,4,4,3,3,4,4,4,3,5,2,3,3,4,4,4,3,3,3,The company's approach to innovation is quite typical.
561902fa-eae5-46f4-8f03-3605c4abf44e,2024-08-18,1,1,1,2,2,2,1,2,1,2,2,3,1,1,2,1,2,2,The recent organizational changes were communicated in a low manner.
f8e12ae7-d1ef-48ea-a5b8-ec8533524217,2024-10-25,5,4,5,4,5,5,4,4,5,4,4,5,5,5,5,4,4,5,I am happy with the company culture.
4fc44cff-b29f-4d8b-acd0-500a2b7e4adc,2024-07-01,3,3,3,3,3,3,3,4,4,4,2,4,3,3,3,3,4,3,I find the level of autonomy to be average.
aea44e79-4f46-4bcc-850d-54d7d994a506,2024-12-25,4,5,5,5,5,4,4,4,4,5,4,4,5,4,5,5,4,4,The compensation is wonderful and I feel wonderful wonderful.
096c4802-f56e-422b-89e7-c79a94fea60e,2024-02-12,4,3,4,3,4,3,3,4,3,5,5,4,3,3,3,4,3,3,The company's approach to innovation is quite fine.
971bfe1c-38fe-4279-9d23-dff5b2d828ef,2024-09-09,1,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,The tools and resources provided are problem to perform my job effectively.
76757f25-48f7-458f-9555-54a3af07a4c4,2024-02-18,2,1,1,2,2,2,2,2,3,1,1,2,1,2,1,2,2,1,The recent organizational changes were communicated in a terrible manner.
e55d0545-7670-4c4c-9a29-3b8732fb6a96,2023-12-08,4,4,4,3,4,3,4,3,5,2,4,4,3,4,3,3,3,4,The training provided is acceptable. It serves its purpose.
fe9462cf-d748-4835-acd5-b143ee1bcf7a,2023-08-08,1,2,1,2,1,2,1,1,3,1,1,1,1,1,1,2,2,2,Communication is a terrible here. I am terrible with management.
5b94eca1-0945-490f-a7f5-83193c3c774a,2023-06-12,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,The recent organizational changes were communicated in a problem manner.
6d336276-3d92-4b99-8d30-0b3c2cfdf63b,2023-08-08,3,3,3,4,4,4,4,3,4,2,4,4,3,4,3,3,3,4,My job is adequate. The responsibilities are adequate.
67dc862d-cf09-436d-a5c2-609354726234,2023-09-27,3,4,3,3,3,4,4,3,3,3,3,4,3,4,4,3,4,3,The company's approach to innovation is quite adequate.
d2a471b2-7374-4f37-9d03-eca721c257c6,2024-09-23,2,2,2,1,2,2,1,2,1,3,1,1,2,1,2,2,2,1,I've found career progression to be toxic and unclear.
8d2606de-db93-4699-9c4b-f104b3f14483,2024-02-04,3,3,3,4,4,3,3,3,3,3,4,4,3,4,3,3,3,3,My benefits are acceptable and meet my basic needs.
a8f9d34b-f8bc-4b2c-877b-de2bcc5c7e52,2023-07-01,2,1,2,1,2,1,1,2,2,1,3,3,2,1,2,1,1,1,The tools and resources provided are poor to perform my job effectively.
dcadb260-e11d-459f-a326-d6276938b976,2024-09-09,4,3,3,3,3,4,4,3,4,3,4,4,4,3,4,4,3,3,Everything is just acceptable. There's nothing much to say.
